pair_key,drug_1_id,drug_1_name,drug_2_id,drug_2_name,twosides_num_signals,twosides_max_prr,twosides_mean_prr,twosides_total_coreports,twosides_mean_report_freq,twosides_found,twosides_top_condition,twosides_mapping_source,twosides_mapping_status
DB00424||DB00868,DB00424,Hyoscyamine,DB00868,Benzonatate,86,40.0,9.36184965116279,148.0,0.06618961860465117,1,Gastrooesophageal reflux disease,exact_name,mapped
DB00424||DB00972,DB00424,Hyoscyamine,DB00972,Azelastine,55,20.0,7.090980545454546,74.0,0.07081338181818182,1,Amnesia,exact_name,mapped
DB00424||DB01014,DB00424,Hyoscyamine,DB01014,Balsalazide,36,30.0,7.638888888888889,48.0,0.12121207500000002,1,Pyrexia,exact_name,mapped
DB00424||DB01156,DB00424,Hyoscyamine,DB01156,Bupropion,478,70.0,7.697650054393305,1375.0,0.019177123702928872,1,Sleep apnoea syndrome,exact_name,mapped
DB00424||DB11089,DB00424,Hyoscyamine,DB11089,Docusate,263,70.0,7.751929935361217,516.0,0.02802822927756654,1,Pneumonia aspiration,exact_name,mapped
DB00424||DB11097,DB00424,Hyoscyamine,DB11097,Plantago seed,92,50.0,9.881728586956521,158.0,0.09038899565217391,1,Asthenia,exact_name|rxcui,mapped
DB00425||DB00439,DB00425,Zolpidem,DB00439,Cerivastatin,77,60.0,12.110389480519482,133.0,0.1570247220779221,1,Myocardial infarction,exact_name,mapped
DB00425||DB00482,DB00425,Zolpidem,DB00482,Celecoxib,2004,160.0,8.286883078842315,14763.0,0.00479295152994012,1,Osteosclerosis,exact_name,mapped
DB00425||DB00499,DB00425,Zolpidem,DB00499,Flutamide,37,20.0,7.518017837837837,40.0,0.10810810810810811,1,Decreased appetite,exact_name,mapped
DB00425||DB00577,DB00425,Zolpidem,DB00577,Valaciclovir,1113,50.0,6.110427767295597,4410.0,0.006040035283018868,1,Calcium deficiency,exact_name|rxcui,mapped
DB00425||DB00619,DB00425,Zolpidem,DB00619,Imatinib,446,60.0,6.5850654035874445,1145.0,0.015559174596412555,1,Periorbital oedema,exact_name,mapped
DB00425||DB00661,DB00425,Zolpidem,DB00661,Verapamil,1140,90.0,5.8188376368421055,5056.0,0.005874285622807018,1,Sleep apnoea syndrome,exact_name,mapped
DB00425||DB00722,DB00425,Zolpidem,DB00722,Lisinopril,2683,70.0,5.793075025344764,26029.0,0.002744399568393589,1,Cardioactive drug level increased,exact_name,mapped
DB00425||DB00727,DB00425,Zolpidem,DB00727,Nitroglycerin,1503,100.0,8.525827017964072,9781.0,0.006468838467065868,1,Peptic ulcer,exact_name,mapped
DB00425||DB00737,DB00425,Zolpidem,DB00737,Meclizine,964,180.0,8.86653411099585,4111.0,0.011433041628630706,1,Economic problem,exact_name,mapped
DB00425||DB00751,DB00425,Zolpidem,DB00751,Epinastine,107,50.0,7.331150710280374,180.0,0.03058622429906542,1,Aspartate aminotransferase increased,exact_name,mapped
DB00425||DB00753,DB00425,Zolpidem,DB00753,Isoflurane,35,90.0,22.758275428571427,111.0,0.16691727999999997,1,Tachycardia,exact_name,mapped
DB00425||DB01156,DB00425,Zolpidem,DB01156,Bupropion,2279,140.0,5.59751213251426,19119.0,0.00301661465555068,1,Bipolar I disorder,exact_name,mapped
DB00425||DB01190,DB00425,Zolpidem,DB01190,Clindamycin,949,240.0,12.365538417281348,4580.0,0.015176516132771338,1,Osteomyelitis,exact_name,mapped
DB00425||DB01240,DB00425,Zolpidem,DB01240,Epoprostenol,164,130.0,9.956043445121951,430.0,0.033614755487804876,1,Right ventricular failure,exact_name,mapped
DB00425||DB01288,DB00425,Zolpidem,DB01288,Fenoterol,37,50.0,8.314789648648649,51.0,0.04594594054054054,1,Gastric ulcer,exact_name,mapped
DB00425||DB01367,DB00425,Zolpidem,DB01367,Rasagiline,52,20.0,6.828463096153846,74.0,0.049071655769230775,1,Stress,exact_name,mapped
DB00425||DB01656,DB00425,Zolpidem,DB01656,Roflumilast,75,70.0,7.684137906666667,123.0,0.042051269333333335,1,Chronic obstructive pulmonary disease,exact_name,mapped
DB00425||DB05773,DB00425,Zolpidem,DB05773,Trastuzumab emtansine,10,10.0,5.325,11.0,0.07333333,1,Upper gastrointestinal haemorrhage,exact_name|rxcui,mapped
DB00425||DB06213,DB00425,Zolpidem,DB06213,Regadenoson,65,30.0,8.404762,101.0,0.06755858307692308,1,Bradycardia,exact_name,mapped
DB00425||DB06623,DB00425,Zolpidem,DB06623,Flupirtine,9,10.0,6.296295555555556,10.0,0.1111111111111111,1,Somnolence,exact_name,mapped
DB00425||DB09064,DB00425,Zolpidem,DB09064,Ciprofibrate,24,30.0,10.0625,33.0,0.09166662083333332,1,Agitation,exact_name,mapped
DB00425||DB09070,DB00425,Zolpidem,DB09070,Tibolone,33,50.0,10.356060606060606,51.0,0.09659090909090909,1,Electrocardiogram QT prolonged,exact_name,mapped
DB00425||DB09134,DB00425,Zolpidem,DB09134,Ioversol,21,20.0,8.055555714285715,24.0,0.08163265714285714,1,Renal failure,exact_name,mapped
DB00425||DB12248,DB00425,Zolpidem,DB12248,Tulobuterol,95,30.0,6.6934378210526315,134.0,0.025645915789473683,1,Anaphylactic shock,exact_name,mapped
DB00425||DB19282,DB00425,Zolpidem,DB19282,Lacticaseibacillus rhamnosus,102,40.0,8.0855175,181.0,0.0268864931372549,1,Blood lactate dehydrogenase increased,exact_name|rxcui,mapped
DB00426||DB00661,DB00426,Famciclovir,DB00661,Verapamil,35,30.0,8.278910857142858,48.0,0.10549447428571428,1,Depression,exact_name,mapped
DB00426||DB00738,DB00426,Famciclovir,DB00738,Pentamidine,32,20.0,8.54166625,37.0,0.10511362187500001,1,Vomiting,exact_name,mapped
DB00426||DB00999,DB00426,Famciclovir,DB00999,Hydrochlorothiazide,134,40.0,6.957593701492537,237.0,0.03215739253731344,1,Upper gastrointestinal haemorrhage,exact_name,mapped
DB00426||DB01211,DB00426,Famciclovir,DB01211,Clarithromycin,58,20.0,7.047345,73.0,0.06992339655172414,1,Asthenia,exact_name,mapped
DB00433||DB00581,DB00433,Prochlorperazine,DB00581,Lactulose,721,80.0,7.167797488210818,2550.0,0.009282818779472955,1,Live birth,exact_name,mapped
DB00433||DB00646,DB00433,Prochlorperazine,DB00646,Nystatin,754,150.0,8.155529928381963,2735.0,0.010103965437665783,1,Oral candidiasis,exact_name,mapped
DB00433||DB00654,DB00433,Prochlorperazine,DB00654,Latanoprost,214,40.0,6.193012247663551,450.0,0.024738854672897197,1,Pulmonary oedema,exact_name,mapped
DB00433||DB00695,DB00433,Prochlorperazine,DB00695,Furosemide,1810,130.0,7.802523519337016,12880.0,0.005007756917127072,1,Exposed bone in jaw,exact_name,mapped
DB00433||DB00717,DB00433,Prochlorperazine,DB00717,Norethisterone,61,50.0,7.582616836065574,95.0,0.05989912295081968,1,Convulsion,exact_name|rxcui,mapped
DB00433||DB00741,DB00433,Prochlorperazine,DB00741,Hydrocortisone,738,90.0,7.426821142276422,2513.0,0.010674452723577236,1,Haemorrhoids,exact_name,mapped
DB00433||DB00798,DB00433,Prochlorperazine,DB00798,Gentamicin,143,40.0,8.362627286713288,231.0,0.04895102797202797,1,Hypokalaemia,exact_name,mapped
DB00433||DB00814,DB00433,Prochlorperazine,DB00814,Meloxicam,498,70.0,8.897432588353414,1399.0,0.015871398032128513,1,Osteomyelitis,exact_name,mapped
DB00433||DB00959,DB00433,Prochlorperazine,DB00959,Methylprednisolone,692,90.0,8.359318187861271,2299.0,0.014197662052023122,1,Osteomyelitis,exact_name,mapped
DB00433||DB01005,DB00433,Prochlorperazine,DB01005,Hydroxyurea,133,60.0,9.206664736842106,287.0,0.044038687969924814,1,Hypokalaemia,exact_name,mapped
DB00433||DB01098,DB00433,Prochlorperazine,DB01098,Rosuvastatin,474,60.0,6.305190542194093,1319.0,0.011311788354430379,1,Orthopnoea,exact_name,mapped
DB00433||DB01129,DB00433,Prochlorperazine,DB01129,Rabeprazole,636,70.0,8.391232176100628,1978.0,0.013640626808176102,1,Lung infiltration,exact_name,mapped
DB00433||DB01173,DB00433,Prochlorperazine,DB01173,Orphenadrine,43,30.0,8.609080697674418,59.0,0.1372093023255814,1,Pain,exact_name,mapped
DB00433||DB01225,DB00433,Prochlorperazine,DB01225,Enoxaparin,1016,80.0,8.95787418996063,4371.0,0.00901921593503937,1,Diverticulum intestinal,exact_name,mapped
DB00433||DB09270,DB00433,Prochlorperazine,DB09270,Ubidecarenone,103,20.0,7.521693009708738,176.0,0.05025701747572815,1,Cellulitis,exact_name|rxcui,mapped
DB00433||DB11057,DB00433,Prochlorperazine,DB11057,Mineral oil,29,20.0,8.33333275862069,31.0,0.09717867931034484,1,General physical health deterioration,exact_name,mapped
DB00433||DB11596,DB00433,Prochlorperazine,DB11596,Levoleucovorin,14,20.0,8.571428571428571,18.0,0.1285714285714286,1,White blood cell count decreased,exact_name,mapped
DB00434||DB00451,DB00434,Cyproheptadine,DB00451,Levothyroxine,238,60.0,7.307908575630251,506.0,0.02472150462184874,1,Hypothyroidism,exact_name,mapped
DB00434||DB00921,DB00434,Cyproheptadine,DB00921,Buprenorphine,75,20.0,7.2483068,93.0,0.06888891466666666,1,Fall,exact_name,mapped
DB00434||DB01081,DB00434,Cyproheptadine,DB01081,Diphenoxylate,17,10.0,8.039215294117648,18.0,0.09625668235294119,1,Neutropenia,exact_name,mapped
DB00434||DB01142,DB00434,Cyproheptadine,DB01142,Doxepin,23,20.0,8.322463913043478,30.0,0.06864986086956522,1,Weight increased,exact_name,mapped
DB00434||DB01222,DB00434,Cyproheptadine,DB01222,Budesonide,51,30.0,7.116182647058824,64.0,0.043272500000000005,1,Pain in extremity,exact_name,mapped
DB00436||DB00440,DB00436,Bendroflumethiazide,DB00440,Trimethoprim,146,100.0,10.900123952054795,435.0,0.025684932534246575,1,Sinus tachycardia,exact_name,mapped
DB00436||DB00503,DB00436,Bendroflumethiazide,DB00503,Ritonavir,21,45.0,14.163263333333335,54.0,0.1714285380952381,1,Drug interaction,exact_name,mapped
DB00436||DB00540,DB00436,Bendroflumethiazide,DB00540,Nortriptyline,5,60.0,19.0,10.0,0.14285708,1,Fall,exact_name,mapped
DB00436||DB00734,DB00436,Bendroflumethiazide,DB00734,Risperidone,51,30.0,7.692210862745098,90.0,0.037546945098039214,1,Suicide attempt,exact_name,mapped
DB00436||DB00820,DB00436,Bendroflumethiazide,DB00820,Tadalafil,14,10.0,4.690475714285715,14.0,0.058823499999999994,1,Hip fracture,exact_name,mapped
DB00436||DB00975,DB00436,Bendroflumethiazide,DB00975,Dipyridamole,119,70.0,8.053140386554622,288.0,0.022408963529411765,1,Hyperammonaemia,exact_name,mapped
DB00436||DB01104,DB00436,Bendroflumethiazide,DB01104,Sertraline,94,42.5,8.118376744680852,323.0,0.03241670063829787,1,Hyponatraemia,exact_name,mapped
DB00436||DB01132,DB00436,Bendroflumethiazide,DB01132,Pioglitazone,87,80.0,9.097779494252872,203.0,0.03196346436781609,1,Atrial fibrillation,exact_name,mapped
DB00436||DB01233,DB00436,Bendroflumethiazide,DB01233,Metoclopramide,209,110.0,9.742114502392344,626.0,0.020237944497607657,1,Lower respiratory tract infection,exact_name,mapped
DB00436||DB01248,DB00436,Bendroflumethiazide,DB01248,Docetaxel,42,90.0,11.94567230952381,100.0,0.06613759285714285,1,Neutropenia,exact_name,mapped
DB00436||DB09020,DB00436,Bendroflumethiazide,DB09020,Bisacodyl,18,30.0,9.116402222222222,21.0,0.08974358888888888,1,Gynaecomastia,exact_name,mapped
DB00436||DB09084,DB00436,Bendroflumethiazide,DB09084,Benzydamine,11,120.0,20.252525454545456,41.0,0.2070708363636364,1,Skin ulcer,exact_name,mapped
DB00437||DB00490,DB00437,Allopurinol,DB00490,Buspirone,207,30.0,6.98638406763285,395.0,0.026502966183574877,1,Diabetic neuropathy,exact_name,mapped
DB00437||DB00652,DB00437,Allopurinol,DB00652,Pentazocine,199,80.0,12.552143482412061,487.0,0.046174241206030156,1,Renal impairment,exact_name,mapped
DB00437||DB00773,DB00437,Allopurinol,DB00773,Etoposide,556,350.0,8.999913820143885,2336.0,0.008662761960431656,1,Venoocclusive liver disease,exact_name,mapped
DB00437||DB00924,DB00437,Allopurinol,DB00924,Cyclobenzaprine,735,80.0,7.652925315646259,2452.0,0.010726860136054422,1,Osteoporosis,exact_name,mapped
DB00437||DB01019,DB00437,Allopurinol,DB01019,Bethanechol,25,40.0,9.370476,34.0,0.09066670799999998,1,Urinary tract infection,exact_name,mapped
DB00437||DB01060,DB00437,Allopurinol,DB01060,Amoxicillin,933,60.0,6.979498188638799,3459.0,0.0074147909967845664,1,Pharyngitis,exact_name,mapped
DB00437||DB01086,DB00437,Allopurinol,DB01086,Benzocaine,82,30.0,7.230413658536585,116.0,0.047154439024390246,1,Tumour lysis syndrome,exact_name,mapped
DB00437||DB01098,DB00437,Allopurinol,DB01098,Rosuvastatin,1479,40.0,4.110221058823529,7450.0,0.00286041369979716,1,Cardiac failure chronic,exact_name,mapped
DB00437||DB01281,DB00437,Allopurinol,DB01281,Abatacept,55,20.0,5.364393745454545,66.0,0.03428569636363636,1,Chest discomfort,exact_name,mapped
DB00437||DB01399,DB00437,Allopurinol,DB01399,Salsalate,42,30.0,9.420635238095239,62.0,0.12301596428571429,1,Leukocytosis,exact_name,mapped
DB00437||DB05676,DB00437,Allopurinol,DB05676,Apremilast,10,10.0,5.383333,16.0,0.13333338,1,Abdominal discomfort,exact_name,mapped
DB00437||DB06213,DB00437,Allopurinol,DB06213,Regadenoson,17,40.0,8.696078235294117,22.0,0.11764702352941177,1,Cardiac arrest,exact_name,mapped
DB00437||DB06287,DB00437,Allopurinol,DB06287,Temsirolimus,101,55.0,7.935248386138614,174.0,0.026918316831683168,1,Disease progression,exact_name,mapped
DB00437||DB08870,DB00437,Allopurinol,DB08870,Brentuximab vedotin,145,70.0,9.302313262068965,267.0,0.03682758620689655,1,Sepsis,exact_name,mapped
DB00437||DB08908,DB00437,Allopurinol,DB08908,Dimethyl fumarate,22,40.0,8.876262727272728,39.0,0.11079545454545454,1,Flushing,exact_name,mapped
DB00437||DB09053,DB00437,Allopurinol,DB09053,Ibrutinib,191,35.0,5.26637990052356,367.0,0.014339305811518325,1,Leukocytosis,exact_name,mapped
DB00437||DB09084,DB00437,Allopurinol,DB09084,Benzydamine,76,130.0,12.545734644736841,220.0,0.0507849,1,Febrile neutropenia,exact_name,mapped
DB00437||DB16538,DB00437,Allopurinol,DB16538,Bifidobacterium bifidum,115,70.0,8.773581208695653,194.0,0.028115958260869565,1,Platelet count decreased,exact_name,mapped
DB00438||DB00450,DB00438,Ceftazidime,DB00450,Droperidol,5,120.0,48.666666,25.0,0.38461544000000003,1,Toxic epidermal necrolysis,exact_name,mapped
DB00438||DB00480,DB00438,Ceftazidime,DB00480,Lenalidomide,133,70.0,8.408291609022557,248.0,0.026638012030075188,1,Neutropenia,exact_name,mapped
DB00438||DB00738,DB00438,Ceftazidime,DB00738,Pentamidine,147,100.0,13.96063993197279,345.0,0.0601778843537415,1,Thrombocytopenia,exact_name,mapped
DB00438||DB00762,DB00438,Ceftazidime,DB00762,Irinotecan,16,50.0,11.36011875,27.0,0.120535725,1,Neutropenia,exact_name,mapped
DB00438||DB00899,DB00438,Ceftazidime,DB00899,Remifentanil,26,140.0,16.244505384615387,54.0,0.10384615384615385,1,Toxic epidermal necrolysis,exact_name,mapped
DB00438||DB01069,DB00438,Ceftazidime,DB01069,Promethazine,134,60.0,9.936766597014925,238.0,0.06343284402985075,1,Neutropenia,exact_name,mapped
DB00438||DB09324,DB00438,Ceftazidime,DB09324,Sulbactam,56,30.0,7.265239392857143,94.0,0.034256575,1,Respiratory failure,exact_name,mapped
DB00439||DB00533,DB00439,Cerivastatin,DB00533,Rofecoxib,184,70.0,11.894886630434783,543.0,0.05902173913043478,1,Mitral valve incompetence,exact_name,mapped
DB00439||DB01001,DB00439,Cerivastatin,DB01001,Albuterol,100,50.0,12.4694043,181.0,0.120666636,1,Cardiac failure congestive,exact_name,mapped
DB00439||DB01016,DB00439,Cerivastatin,DB01016,Glyburide,56,40.0,10.055271964285714,68.0,0.12142857142857144,1,Myocardial infarction,exact_name,mapped
DB00440||DB00493,DB00440,Trimethoprim,DB00493,Cefotaxime,95,80.0,8.034508094736843,167.0,0.03380567684210527,1,Cytomegalovirus infection,exact_name,mapped
DB00440||DB00571,DB00440,Trimethoprim,DB00571,Propranolol,257,50.0,6.697117108949416,463.0,0.01715767225680934,1,Cytomegalovirus infection,exact_name,mapped
DB00440||DB00681,DB00440,Trimethoprim,DB00681,Amphotericin B,583,230.0,7.998381219554031,1917.0,0.008324470308747856,1,Cytomegalovirus infection,exact_name,mapped
DB00440||DB00773,DB00440,Trimethoprim,DB00773,Etoposide,475,70.0,7.5362332,1618.0,0.01044881414736842,1,Enterocolitis,exact_name,mapped
DB00440||DB00879,DB00440,Trimethoprim,DB00879,Emtricitabine,316,80.0,6.5277351582278484,787.0,0.010249002816455697,1,Meningitis,exact_name,mapped
DB00440||DB00932,DB00440,Trimethoprim,DB00932,Tipranavir,43,30.0,6.95897723255814,57.0,0.04276070697674419,1,Blood creatinine increased,exact_name,mapped
DB00440||DB01017,DB00440,Trimethoprim,DB01017,Minocycline,278,40.0,6.986141586330936,523.0,0.02137833237410072,1,Gastritis,exact_name,mapped
DB00440||DB01104,DB00440,Trimethoprim,DB01104,Sertraline,800,60.0,7.00395337625,2799.0,0.01066691925,1,Accidental death,exact_name,mapped
DB00440||DB01109,DB00440,Trimethoprim,DB01109,Heparin,651,60.0,7.293095672811059,1987.0,0.009877760783410138,1,Cytomegalovirus viraemia,exact_name,mapped
DB00440||DB01117,DB00440,Trimethoprim,DB01117,Atovaquone,74,40.0,7.853630675675676,130.0,0.02833476621621622,1,Respiratory failure,exact_name,mapped
DB00440||DB01198,DB00440,Trimethoprim,DB01198,Zopiclone,368,120.0,7.772655763586957,1208.0,0.012112945407608697,1,Abdominal tenderness,exact_name,mapped
DB00440||DB01267,DB00440,Trimethoprim,DB01267,Paliperidone,12,20.0,9.375,13.0,0.09848484166666667,1,Delirium,exact_name,mapped
DB00440||DB01306,DB00440,Trimethoprim,DB01306,Insulin aspart,320,60.0,6.2763334375,706.0,0.013789062500000001,1,Clostridium difficile colitis,exact_name|rxcui,mapped
DB00440||DB02703,DB00440,Trimethoprim,DB02703,Fusidic acid,78,110.0,9.455516192307693,146.0,0.050589020512820514,1,Rhabdomyolysis,exact_name|rxcui,mapped
DB00440||DB11110,DB00440,Trimethoprim,DB11110,Magnesium citrate,67,20.0,8.458125970149254,84.0,0.09644085223880597,1,Neutropenia,exact_name,mapped
DB00441||DB00451,DB00441,Gemcitabine,DB00451,Levothyroxine,629,70.0,7.231881516693164,2265.0,0.00942657774244833,1,Bone lesion,exact_name,mapped
DB00441||DB00468,DB00441,Gemcitabine,DB00468,Quinine,72,30.0,11.752645555555555,126.0,0.12500001666666666,1,Blood creatinine increased,exact_name,mapped
DB00441||DB00851,DB00441,Gemcitabine,DB00851,Dacarbazine,32,35.0,8.073517125,50.0,0.0459558875,1,Abortion spontaneous,exact_name,mapped
DB00441||DB00987,DB00441,Gemcitabine,DB00987,Cytarabine,83,90.0,10.133150771084336,161.0,0.03463851927710843,1,Febrile neutropenia,exact_name,mapped
DB00441||DB01050,DB00441,Gemcitabine,DB01050,Ibuprofen,470,90.0,8.406192295744681,1379.0,0.01528147685106383,1,Metastases to liver,exact_name,mapped
DB00441||DB01065,DB00441,Gemcitabine,DB01065,Melatonin,39,30.0,9.235042564102564,49.0,0.11421907692307694,1,Constipation,exact_name,mapped
DB00441||DB01261,DB00441,Gemcitabine,DB01261,Sitagliptin,70,20.0,6.498031128571429,93.0,0.028267482857142857,1,Anaemia,exact_name,mapped
DB00441||DB01373,DB00441,Gemcitabine,DB01373,Calcium,233,60.0,9.87322521030043,502.0,0.029114939914163092,1,Bone disorder,exact_name,mapped
DB00441||DB11094,DB00441,Gemcitabine,DB11094,Vitamin D,273,80.0,9.74150067032967,626.0,0.02939794542124542,1,Atrial fibrillation,exact_name,mapped
DB00441||DB13591,DB00441,Gemcitabine,DB13591,Metopimazine,34,30.0,8.941993235294117,50.0,0.09191176470588236,1,Rash erythematous,exact_name,mapped
DB00441||DB14681,DB00441,Gemcitabine,DB14681,Cortisone,8,20.0,6.5625,9.0,0.0865384625,1,Pyrexia,exact_name,mapped
DB00443||DB00490,DB00443,Betamethasone,DB00490,Buspirone,18,10.0,5.685184444444444,19.0,0.10555555555555557,1,Tachycardia,exact_name,mapped
DB00443||DB00524,DB00443,Betamethasone,DB00524,Metolazone,85,40.0,10.878991764705882,132.0,0.10352936588235294,1,Asthenia,exact_name,mapped
DB00443||DB00586,DB00443,Betamethasone,DB00586,Diclofenac,637,70.0,5.911888684458399,1914.0,0.008209590361067503,1,Gastric ulcer haemorrhage,exact_name,mapped
DB00443||DB00590,DB00443,Betamethasone,DB00590,Doxazosin,105,40.0,6.7690732,167.0,0.028917732380952382,1,Lip swelling,exact_name,mapped
DB00443||DB00653,DB00443,Betamethasone,DB00653,Magnesium sulfate,132,120.0,9.288441742424242,286.0,0.023297500000000002,1,Exposure during pregnancy,exact_name,mapped
DB00443||DB00938,DB00443,Betamethasone,DB00938,Salmeterol,299,40.0,6.325772993311037,621.0,0.015499431939799331,1,Labyrinthitis,exact_name,mapped
DB00443||DB01009,DB00443,Betamethasone,DB01009,Ketoprofen,201,30.0,5.785710378109453,360.0,0.017559255721393035,1,Stevens-Johnson syndrome,exact_name,mapped
DB00443||DB01083,DB00443,Betamethasone,DB01083,Orlistat,29,50.0,12.444992068965517,58.0,0.15384604137931035,1,Oedema peripheral,exact_name,mapped
DB00443||DB01215,DB00443,Betamethasone,DB01215,Estazolam,31,20.0,7.705069032258065,41.0,0.07347669677419354,1,Injection site erythema,exact_name,mapped
DB00443||DB01395,DB00443,Betamethasone,DB01395,Drospirenone,21,40.0,13.428571428571429,37.0,0.1761904761904762,1,Pain,exact_name,mapped
DB00443||DB06700,DB00443,Betamethasone,DB06700,Desvenlafaxine,20,20.0,8.9999995,24.0,0.12000000000000002,1,Psoriasis,exact_name,mapped
DB00443||DB08904,DB00443,Betamethasone,DB08904,Certolizumab pegol,36,20.0,7.4790561111111105,42.0,0.05072466666666667,1,Intracranial aneurysm,exact_name,mapped
DB00443||DB11365,DB00443,Betamethasone,DB11365,Sennosides,103,30.0,7.632255349514563,174.0,0.03312390485436893,1,Febrile neutropenia,exact_name|rxcui,mapped
DB00443||DB11696,DB00443,Betamethasone,DB11696,Racecadotril,7,10.0,7.619047142857143,7.0,0.0909091,1,Oedema peripheral,exact_name,mapped
DB00443||DB13147,DB00443,Betamethasone,DB13147,Pancrelipase lipase,18,10.0,6.944443888888888,19.0,0.09595959444444445,1,Malaise,exact_name|rxcui,mapped
DB00445||DB00557,DB00445,Epirubicin,DB00557,Hydroxyzine,57,50.0,9.095575280701755,100.0,0.05659309824561403,1,Renal failure acute,exact_name,mapped
DB00445||DB00695,DB00445,Epirubicin,DB00695,Furosemide,152,55.0,5.9663794999999995,310.0,0.019240313684210527,1,Febrile neutropenia,exact_name,mapped
DB00445||DB00709,DB00445,Epirubicin,DB00709,Lamivudine,10,20.0,11.333333,14.0,0.0875,1,Asthenia,exact_name,mapped
DB00445||DB00766,DB00445,Epirubicin,DB00766,Clavulanic acid,32,20.0,6.96614540625,46.0,0.062500021875,1,Hypotension,exact_name|manual_alias,mapped
DB00445||DB11089,DB00445,Epirubicin,DB11089,Docusate,39,30.0,10.190475974358975,66.0,0.06267802051282051,1,Leukopenia,exact_name,mapped
DB00446||DB11089,DB00446,Chloramphenicol,DB11089,Docusate,17,20.0,10.294117647058824,23.0,0.12299459411764706,1,Constipation,exact_name,mapped
DB00446||DB11094,DB00446,Chloramphenicol,DB11094,Vitamin D,31,30.0,8.071172580645161,40.0,0.0716846064516129,1,Pancytopenia,exact_name,mapped
DB00448||DB00461,DB00448,Lansoprazole,DB00461,Nabumetone,583,60.0,7.073170811320756,1701.0,0.012685513739279588,1,Mitral valve incompetence,exact_name,mapped
DB00448||DB00811,DB00448,Lansoprazole,DB00811,Ribavirin,758,240.0,4.977654525065963,3213.0,0.005751404762532982,1,Hyperuricaemia,exact_name,mapped
DB00448||DB00853,DB00448,Lansoprazole,DB00853,Temozolomide,276,220.0,8.291306010869565,817.0,0.016000783731884058,1,Lymphocyte count decreased,exact_name,mapped
DB00448||DB00862,DB00448,Lansoprazole,DB00862,Vardenafil,202,70.0,8.743861851485148,446.0,0.030245492574257425,1,Gastrooesophageal reflux disease,exact_name,mapped
DB00448||DB00876,DB00448,Lansoprazole,DB00876,Eprosartan,57,20.0,5.4890339824561405,89.0,0.04731523157894737,1,Dyspepsia,exact_name,mapped
DB00448||DB00883,DB00448,Lansoprazole,DB00883,Isosorbide dinitrate,717,70.0,6.4846037168758714,2195.0,0.008721837754532776,1,Coronary artery stenosis,exact_name,mapped
DB00448||DB00936,DB00448,Lansoprazole,DB00936,Salicylic acid,42,20.0,7.489417619047619,56.0,0.07407410952380952,1,Leukocytosis,exact_name,mapped
DB00448||DB00958,DB00448,Lansoprazole,DB00958,Carboplatin,555,70.0,6.535245816216216,1987.0,0.00957267918918919,1,Neutropenic sepsis,exact_name,mapped
DB00448||DB01053,DB00448,Lansoprazole,DB01053,Benzylpenicillin,59,30.0,7.428752372881355,74.0,0.05016949152542373,1,International normalised ratio increased,exact_name|rxcui,mapped
DB00448||DB01143,DB00448,Lansoprazole,DB01143,Amifostine,36,40.0,10.462962777777777,54.0,0.11538456944444445,1,Pyrexia,exact_name,mapped
DB00448||DB01216,DB00448,Lansoprazole,DB01216,Finasteride,525,50.0,5.413619763809524,1284.0,0.007940630190476191,1,Hyperthyroidism,exact_name,mapped
DB00448||DB01255,DB00448,Lansoprazole,DB01255,Lisdexamfetamine,34,15.0,6.699696176470589,57.0,0.09313730588235293,1,Drug interaction,exact_name,mapped
DB00448||DB01276,DB00448,Lansoprazole,DB01276,Exenatide,525,77.5,5.028723093333333,2430.0,0.009744359466666666,1,Pancreatitis acute,exact_name,mapped
DB00448||DB01410,DB00448,Lansoprazole,DB01410,Ciclesonide,122,30.0,5.961299196721312,192.0,0.024980466393442622,1,Dysphagia,exact_name,mapped
DB00448||DB01559,DB00448,Lansoprazole,DB01559,Clotiazepam,120,40.0,6.4161726916666675,184.0,0.0212963125,1,Hepatic function abnormal,exact_name,mapped
DB00448||DB06779,DB00448,Lansoprazole,DB06779,Dalteparin,356,170.0,6.24780154494382,836.0,0.0099084972752809,1,Toxic epidermal necrolysis,exact_name,mapped
DB00448||DB06812,DB00448,Lansoprazole,DB06812,Povidone-iodine,210,30.0,7.354708504761904,454.0,0.02299899523809524,1,Gastrooesophageal reflux disease,exact_name,mapped
DB00448||DB08947,DB00448,Lansoprazole,DB08947,Iopamidol,79,30.0,7.653414303797469,115.0,0.03732553924050633,1,Hypersensitivity,exact_name,mapped
DB00448||DB09090,DB00448,Lansoprazole,DB09090,Pinaverium,24,10.0,6.736110833333334,28.0,0.09722225,1,Chest pain,exact_name,mapped
DB00448||DB09300,DB00448,Lansoprazole,DB09300,Butylscopolamine,233,100.0,6.379947536480686,460.0,0.01380593017167382,1,Angioedema,exact_name,mapped
DB00448||DB11738,DB00448,Lansoprazole,DB11738,Rilmenidine,58,40.0,8.983442413793103,87.0,0.040540522413793106,1,Cardiac failure,exact_name,mapped
DB00448||DB12553,DB00448,Lansoprazole,DB12553,Fluocinolone,64,20.0,7.34263375,79.0,0.0822916359375,1,Osteopenia,exact_name,mapped
DB00448||DB12661,DB00448,Lansoprazole,DB12661,Urapidil,119,40.0,7.026468781512604,204.0,0.024844749579831935,1,Hypokalaemia,exact_name,mapped
